C note;Notes;Scale;Degrees;MIDI notes
Cplus;[ 0, 4, 8 ];lydianMinor;[ 0, 2, 5 ];[ c 0, d 0, f 0 ]
Cplus;[ 0, 4, 8 ];mahur;[ 0, 1, 2.1 ];[ c 0, c#0, d 0 ]
Cplus;[ 0, 4, 8 ];major;[ 0, 2, 4.1 ];[ c 0, d 0, e 0 ]
Cplus;[ 0, 4, 8 ];majorPentatonic;[ 0, 2, 3.1 ];[ c 0, d 0, d#0 ]
Cplus;[ 0, 4, 8 ];marva;[ 0, 2, 4.1 ];[ c 0, d 0, e 0 ]
Cplus;[ 0, 4, 8 ];melodicMajor;[ 0, 2, 5 ];[ c 0, d 0, f 0 ]
Cplus;[ 0, 4, 8 ];melodicMinor;[ 0, 2.1, 4.1 ];[ c 0, d 0, e 0 ]
Cplus;[ 0, 4, 8 ];melodicMinorDesc;[ 0, 2.1, 5 ];[ c 0, d 0, f 0 ]
Cplus;[ 0, 4, 8 ];minor;[ 0, 2.1, 5 ];[ c 0, d 0, f 0 ]
Cplus;[ 0, 4, 8 ];minorPentatonic;[ 0, 1.1, 3.1 ];[ c 0, c#0, d#0 ]
Cplus;[ 0, 4, 8 ];mixolydian;[ 0, 2, 4.1 ];[ c 0, d 0, e 0 ]
Cplus;[ 0, 4, 8 ];murassah;[ 0, 1, 2.2 ];[ c 0, c#0, d 0 ]
Cplus;[ 0, 4, 8 ];mustar;[ 0, 0.4, 2.1 ];[ c 0, c 0, d 0 ]
Cplus;[ 0, 4, 8 ];nahawand;[ 0, 1, 2.2 ];[ c 0, c#0, d 0 ]
Cplus;[ 0, 4, 8 ];nahawandDesc;[ 0, 1, 2.2 ];[ c 0, c#0, d 0 ]
Cplus;[ 0, 4, 8 ];nairuz;[ 0, 1, 2.1 ];[ c 0, c#0, d 0 ]
